,name,isMarried,isNoble,numDeadRelations,popularity,isAlive
1549,Maron Botley,0,0,0,0.020066889632107,1
1550,Marillion,0,0,0,0.14381270903010002,0
1551,Marya Seaworth,1,1,1,0.0635451505016722,1
1552,Marwyn,0,1,0,0.160535117056856,1
1553,Masha Heddle,0,0,0,0.040133779264214,0
1554,Matthos Seaworth,0,0,0,0.0769230769230769,0
1555,Meera Reed,0,0,0,0.27090301003344397,1
1556,Melara Hetherspoon,0,0,0,0.0468227424749163,0
1557,Melissa Blackwood,0,0,0,0.0501672240802675,0
1558,Melisandre,0,0,0,0.7458193979933109,1
1559,Merrit,0,0,0,0.0100334448160535,1
1560,Meryn Trant,0,1,0,0.220735785953177,1
1561,Merrett Frey,1,0,0,0.43478260869565205,0
1562,Mohor,0,0,0,0.0100334448160535,0
1563,Missandei,0,0,0,0.17391304347826,1
1564,Moon Boy,0,0,0,0.0769230769230769,1
1565,Monster,0,0,0,0.0769230769230769,1
1566,Mord,0,0,0,0.0468227424749163,1
1567,Minisa Whent,1,1,0,0.0434782608695652,1
1568,Mordane,0,0,0,0.103678929765886,0
1569,Murenmure,0,1,0,0.0100334448160535,1
1570,Myles,0,1,0,0.0234113712374581,1
1571,Mors Martell,1,1,0,0.0535117056856187,1
1572,Mya Stone,0,0,0,0.120401337792642,1
1573,Myrcella Baratheon,0,1,5,0.561872909698996,1
1574,Nestor Royce,0,1,0,0.0869565217391304,1
1575,Nute,0,1,0,0.0501672240802675,1
1576,Nymeria Sand,0,0,1,0.377926421404682,1
1577,Nymeria,1,1,0,0.197324414715719,1
1578,Oberyn Martell,0,1,5,0.77257525083612,0
1579,Obella Sand,0,0,1,0.103678929765886,1
1580,Olenna Redwyne,1,1,0,0.28762541806020003,1
1581,Mychel Redfort,1,1,0,0.0702341137123745,1
1582,Orwyle,0,1,0,0.254180602006688,1
1583,Osha,0,0,0,0.250836120401337,1
1584,Osfryd Kettleblack,0,1,0,0.0869565217391304,1
1585,Osney Kettleblack,0,1,0,0.123745819397993,1
1586,Orys Baratheon,1,1,5,0.48829431438127,0
1587,Osmund Kettleblack,0,1,0,0.170568561872909,1
1588,Othell Yarwyck,0,1,0,0.0635451505016722,1
1589,Oswell Whent,0,1,1,0.0802675585284281,0
1590,Otto Hightower,0,1,0,0.371237458193979,0
1591,Patchface,0,0,0,0.107023411371237,1
1592,Paxter Redwyne,1,1,0,0.511705685618729,1
1593,Pearse Caron,0,1,0,0.0133779264214046,1
1594,Petyr Frey,1,0,0,0.177257525083612,0
1595,Pia,0,0,0,0.0468227424749163,1
1596,Podrick Payne,0,0,0,0.29096989966555104,1
1597,Preston Greenfield,0,1,0,0.0936454849498327,0
1598,Polliver,0,1,0,0.0769230769230769,0
1599,Pyat Pree,0,1,0,0.0969899665551839,1
1600,Pylos,0,1,0,0.0568561872909698,1
1601,Pycelle,0,1,0,0.6387959866220729,0
1602,Qhorin Halfhand,0,0,0,0.21070234113712302,0
1603,Qotho,0,0,0,0.0635451505016722,0
1604,Quentyn Martell,0,1,0,0.551839464882943,0
1605,Ralf Stonehouse,0,1,0,0.0334448160535117,1
1606,Ramsay Snow,1,1,1,0.461538461538461,1
1607,Randyll Tarly,1,1,0,0.618729096989966,1
1608,Raymun Fossoway,0,1,0,0.040133779264214,1
1609,Raymun Darry,0,1,0,0.0769230769230769,0
1610,Ravella Swann,1,1,0,0.060200668896321,1
1611,Small Paul,0,0,0,0.0267558528428093,0
1612,Tristifer Botley,0,1,0,0.120401337792642,1
1613,Styr,0,1,0,0.140468227424749,0
1614,Rat Cook,0,0,0,0.0568561872909698,1
1615,Prendahl na Ghezn,0,0,0,0.040133779264214,0
1616,Ulmer,0,0,0,0.0535117056856187,1
1617,Oznak zo Pahl,0,0,0,0.0568561872909698,0
1618,Aegon Blackfyre,0,0,2,0.0836120401337792,0
1619,Addam Velaryon,0,1,0,0.107023411371237,0
1620,Aegon V Targaryen,0,0,7,0.695652173913043,0
1621,Aemon Blackfyre,0,0,2,0.0869565217391304,0
1622,Aeron Greyjoy,0,1,4,0.45819397993310995,1
1623,Alfyn,0,0,0,0.0,0
1624,Alannys Harlaw,1,1,0,0.237458193979933,1
1625,Alayaya,0,0,0,0.0769230769230769,1
1626,Alyn,0,0,0,0.0735785953177257,0
1627,Alliser Thorne,0,1,0,0.23076923076923,1
1628,Alester Florent,1,1,0,0.327759197324414,0
1629,Alysane Mormont,0,0,0,0.0702341137123745,1
1630,Alerie Hightower,1,1,0,0.227424749163879,1
1631,Anguy,0,0,0,0.130434782608695,1
1632,Andrik,0,1,0,0.0434782608695652,1
1633,Amory Lorch,0,1,0,0.277591973244147,0
1634,Archibald Yronwood,0,1,0,0.140468227424749,1
1635,Arlan of Pennytree,0,1,0,0.103678929765886,0
1636,Areo Hotah,0,1,0,0.25752508361204,1
1637,Arwyn Oakheart,0,1,0,0.0367892976588628,1
1638,Arthur Dayne,0,1,0,0.15384615384615302,0
1639,Arys Oakheart,0,1,0,0.34448160535117,0
1640,Ashara Dayne,0,0,0,0.0936454849498327,0
1641,Aron Santagar,0,1,0,0.0668896321070234,0
1642,Asha Greyjoy,1,1,0,0.709030100334448,1
1643,Azor Ahai,1,0,0,0.11705685618728999,1
1644,Bael the Bard,0,1,0,0.0,1
1645,Baelor Blacktyde,0,1,0,0.060200668896321,0
1646,Balon Greyjoy,0,0,4,0.7391304347826079,0
1647,Ballabar,0,1,0,0.0301003344481605,1
1648,Baelor I Targaryen,0,0,9,0.5016722408026749,0
1649,Balon Swann,0,1,0,0.31103678929765805,1
1650,Barba Bracken,0,0,0,0.0501672240802675,0
1651,Barristan Selmy,0,1,0,1.0,1
1652,Barbrey Dustin,1,1,0,0.163879598662207,1
1653,Bellegere Otherys,0,0,0,0.040133779264214,1
1654,Beardless Dick,0,0,0,0.020066889632107,1
1655,Belwas,0,0,0,0.14381270903010002,1
1656,Benjen Stark,0,1,5,0.40133779264214003,1
1657,Bethany Bracken,0,0,0,0.0301003344481605,0
1658,Beric Dondarrion,0,1,0,0.43478260869565205,0
1659,Biter,0,0,0,0.127090301003344,0
1660,Bluetooth,0,0,0,0.0133779264214046,1
1661,Brandon Norrey,0,1,0,0.0301003344481605,1
1662,Bowen Marsh,0,1,0,0.254180602006688,1
1663,Bonifer Hasty,0,1,0,0.0535117056856187,1
1664,Bran the Builder,0,1,0,0.0903010033444816,1
1665,Brynden Rivers,0,1,4,0.605351170568561,0
1666,Brynden Tully,0,1,5,0.34113712374581895,1
1667,Caleotte,0,1,0,0.040133779264214,1
1668,Cassella Vaith,0,1,0,0.0100334448160535,1
1669,Cellador,0,0,0,0.0334448160535117,1
1670,Chella,0,0,0,0.0367892976588628,1
1671,Cletus Yronwood,0,1,0,0.0702341137123745,0
1672,Colemon,0,1,0,0.0668896321070234,1
1673,Corlys Velaryon,1,1,0,0.525083612040133,0
1674,Criston Cole,0,1,0,0.505016722408026,0
1675,Daemon I Blackfyre,1,1,0,0.0,0
1676,Daemon Targaryen,1,1,5,0.668896321070234,0
1677,Daenerys Targaryen,1,1,15,1.0,1
1678,Danny Flint,0,0,0,0.0234113712374581,1
1679,Daven Lannister,0,1,0,0.207357859531772,1
1680,Dick Crabb,0,0,0,0.0702341137123745,0
1681,Donal Noye,0,0,0,0.140468227424749,0
1682,Domeric Bolton,0,0,0,0.0903010033444816,0
1683,Davos Seaworth,1,1,1,0.9698996655518392,1
1684,Doreah,0,0,0,0.11036789297658801,0
1685,Dorea Sand,0,0,1,0.103678929765886,1
1686,Dywen,0,0,0,0.0936454849498327,1
1687,Eddard Karstark,0,0,0,0.0735785953177257,0
1688,Eddard Stark,1,1,6,1.0,0
1689,Elia Sand,0,0,1,0.11705685618728999,1
1690,Edmure Tully,1,1,8,0.655518394648829,1
1691,Elia Martell,1,1,7,0.441471571906354,0
1692,Emmon Cuy,0,1,0,0.0367892976588628,0
1693,Eleyna Westerling,0,0,0,0.0468227424749163,1
1694,Falena Stokeworth,1,1,0,0.0234113712374581,0
1695,Falia Flowers,0,0,0,0.0267558528428093,1
1696,Eustace Osgrey,1,1,0,0.147157190635451,1
1697,Farlen,0,0,0,0.0568561872909698,0
1698,Falyse Stokeworth,1,0,1,0.10033444816053501,0
1699,Galazza Galare,0,1,0,0.0903010033444816,1
1700,Emmond,0,0,0,0.0100334448160535,1
1701,Garth Hightower,0,1,0,0.0501672240802675,1
1702,Gared,0,0,0,0.0936454849498327,0
1703,Genna Lannister,1,1,0,0.21739130434782603,1
1704,Garlan Tyrell,1,1,0,0.327759197324414,1
1705,Gerion Lannister,0,0,0,0.140468227424749,0
1706,Gevin Harlaw,0,0,0,0.0167224080267558,0
1707,Gerold Dayne,0,1,0,0.107023411371237,1
1708,Godry Farring,0,1,0,0.0635451505016722,1
1709,Gorold Goodbrother,0,1,0,0.0802675585284281,1
1710,Grenn,0,0,0,0.20401337792642102,1
1711,Grey Worm,0,0,0,0.140468227424749,1
1712,Greenbeard,0,0,0,0.0367892976588628,1
1713,Groleo,0,1,0,0.11036789297658801,0
1714,Grunt,0,0,0,0.0267558528428093,1
1715,Gregor Clegane,0,1,1,0.836120401337792,0
1716,Gylbert Farwynd,0,1,0,0.040133779264214,1
1717,Guyard Morrigen,0,1,0,0.0635451505016722,0
1718,Hallyne,0,1,0,0.0869565217391304,1
1719,Haggo,0,0,0,0.0334448160535117,0
1720,Hazzea,0,0,0,0.0434782608695652,0
1721,Hizdahr zo Loraq,0,0,0,0.444816053511705,1
1722,Harma,0,0,0,0.0535117056856187,0
1723,Harry Strickland,0,1,0,0.0769230769230769,1
1724,Harys Swyft,0,1,1,0.45150501672240795,1
1725,Harwin,0,0,0,0.130434782608695,1
1726,Hobb,0,0,0,0.0434782608695652,1
1727,High Sparrow,0,1,0,0.167224080267558,1
1728,Hot Pie,0,0,0,0.183946488294314,1
1729,Howland Reed,1,1,0,0.177257525083612,1
1730,Holly,0,0,0,0.0568561872909698,0
1731,Hugh,0,1,0,0.0635451505016722,0
1732,Hyle Hunt,0,1,0,0.103678929765886,1
1733,Hoster Tully,1,1,6,0.331103678929765,0
1734,Humfrey Hewett,0,1,0,0.0301003344481605,1
1735,Ilyn Payne,0,1,0,0.224080267558528,1
1736,Illyrio Mopatis,1,1,0,0.394648829431438,1
1737,Irri,0,0,0,0.19397993311036701,1
1738,Imry Florent,0,1,0,0.183946488294314,0
1739,Jack-Be-Lucky,0,0,0,0.0267558528428093,1
1740,Jacelyn Bywater,0,1,0,0.130434782608695,0
1741,Jaime Lannister,0,1,7,1.0,1
1742,Jason Mallister,0,1,0,0.127090301003344,1
1743,Jeyne Poole,1,0,1,0.38461538461538397,1
1744,Jon Arryn,1,1,5,0.836120401337792,0
1745,Jon Fossoway,1,1,0,0.187290969899665,1
1746,Jonos Bracken,0,1,0,0.190635451505016,1
1747,Justin Massey,0,1,0,0.0802675585284281,1
1748,Kedry,0,1,0,0.0301003344481605,0
1749,Jon Snow,0,1,5,1.0,1
1750,Joss Stilwood,0,0,0,0.0167224080267558,1
1751,Kevan Lannister,1,1,4,0.8695652173913041,0
1752,Lady of the Leaves,0,1,0,0.020066889632107,1
1753,Lharys,0,0,0,0.0167224080267558,0
1754,Leyton Hightower,1,1,0,0.150501672240802,1
1755,Larys Strong,0,1,0,0.297658862876254,0
1756,Lomys,0,1,0,0.0234113712374581,1
1757,Lewyn Martell,0,1,2,0.147157190635451,0
1758,Lothar Frey,1,1,1,0.17391304347826,1
1759,Lothor Brune,0,1,0,0.13712374581939699,1
1760,Lysa Arryn,1,1,5,0.0,0
1761,Maege Mormont,0,1,1,0.13712374581939699,1
1762,Mad Huntsman,0,0,0,0.0367892976588628,1
1763,Mance Rayder,0,0,0,0.709030100334448,1
1764,Mark Mullendore,0,1,0,0.0501672240802675,1
1765,Mark Ryswell,0,1,0,0.020066889632107,0
1766,Marlon Manderly,0,1,0,0.0434782608695652,1
1767,Maron Greyjoy,0,0,4,0.140468227424749,0
1768,Martyn Cassel,0,0,0,0.0334448160535117,0
1769,Marq Piper,0,1,0,0.140468227424749,1
1770,Mathis Rowan,1,1,0,0.364548494983277,1
1771,Meribald,0,0,0,0.103678929765886,1
1772,Mirri Maz Duur,0,1,0,0.14381270903010002,0
1773,Mikken,0,0,0,0.0969899665551839,0
1774,Morros Slynt,0,1,0,0.0434782608695652,1
1775,Myranda Royce,0,0,0,0.0434782608695652,1
1776,Nettles,0,0,0,0.0635451505016722,0
1777,Notch,0,0,0,0.0133779264214046,1
1778,Obara Sand,0,0,1,0.140468227424749,1
1779,Ulf the White,0,1,0,0.060200668896321,0
1780,Pypar,0,0,0,0.11371237458193902,1
1781,Roose Bolton,1,1,1,0.979933110367893,1
1782,Shireen Baratheon,0,1,4,0.23076923076923,1
1783,Smiling Knight,0,0,0,0.040133779264214,1
1784,Renly Baratheon,1,1,2,1.0,0
1785,Theon Greyjoy,0,1,4,1.0,1
1786,Robyn Rhysling,0,1,0,0.0234113712374581,1
1787,Rodrik Harlaw,0,1,0,0.160535117056856,1
1788,Wendamyr,0,1,0,0.020066889632107,1
1789,Varamyr,0,0,0,0.227424749163879,0
1790,Robin Potter,0,1,0,0.020066889632107,1
1791,Richard Horpe,0,1,0,0.0635451505016722,1
1792,Sansa Stark,1,1,10,1.0,1
1793,Vargo Hoat,0,1,0,0.21070234113712302,0
1794,Jaqen H'ghar,0,0,0,0.20066889632107002,1
1795,Robert Arryn,0,1,0,0.321070234113712,1
1796,Rakharo,0,0,0,0.183946488294314,1
1797,Rhaella Targaryen,1,1,8,0.321070234113712,0
1798,Tywin Lannister,1,1,5,1.0,0
1799,Shagga,0,0,0,0.0735785953177257,1
1800,Wyman Manderly,0,1,0,0.354515050167224,1
1801,Yellow Dick,0,0,0,0.0434782608695652,0
1802,Yoren,0,0,0,0.267558528428093,0
1803,Watty,0,0,0,0.0133779264214046,1
1804,Skahaz mo Kandaq,0,0,0,0.197324414715719,1
1805,Wylis Manderly,0,1,0,0.157190635451505,1
1806,Theo Wull,0,0,0,0.020066889632107,0
1807,Wylla Manderly,0,0,0,0.0702341137123745,1
1808,Willas Tyrell,0,0,0,0.29096989966555104,1
1809,Wendel Manderly,0,1,0,0.13377926421404598,0
1810,Simon Toyne,0,0,0,0.0367892976588628,0
1811,Steffon Baratheon,1,1,2,0.371237458193979,0
1812,Shagwell,0,0,0,0.0836120401337792,0
1813,Rickard Karstark,0,1,1,0.23076923076923,0
1814,Senelle,0,0,0,0.0334448160535117,0
1815,Shiera Seastar,0,0,4,0.0434782608695652,0
1816,Reznak mo Reznak,0,1,0,0.0802675585284281,1
1817,Ronnet Connington,0,1,0,0.11371237458193902,1
1818,Tytos Blackwood,0,1,0,0.220735785953177,1
1819,Syrio Forel,0,0,0,0.120401337792642,0
1820,Rodrik Cassel,0,1,1,0.397993311036789,0
1821,Stevron Frey,1,1,0,0.17391304347826,0
1822,Steely Pate,0,0,0,0.0133779264214046,1
1823,Victaria Tyrell,1,0,0,0.13377926421404598,1
1824,Jon Connington,0,1,0,0.719063545150501,1
1825,Rorge,0,0,0,0.167224080267558,0
1826,Rickard Stark,1,1,5,0.27090301003344397,0
1827,Visenya Targaryen,1,1,5,0.277591973244147,0
1828,Petyr Baelish,1,1,5,1.0,1
1829,Viserys Targaryen,0,1,11,0.622073578595317,0
1830,Varys,0,1,0,0.8996655518394642,1
1831,Stygg,0,0,0,0.0367892976588628,1
1832,Salladhor Saan,0,1,0,0.187290969899665,1
1833,Victarion Greyjoy,0,1,4,0.7056856187290971,1
1834,Timeon,0,0,0,0.0568561872909698,0
1835,Tysha,1,0,1,0.130434782608695,1
1836,Shae,0,0,0,0.29096989966555104,0
1837,Spotted Cat,0,0,0,0.0501672240802675,1
1838,Tormund,0,1,0,0.214046822742474,1
1839,Rodrik Greyjoy,0,0,4,0.15384615384615302,0
1840,Tyrion Lannister,1,1,12,1.0,1
1841,Josmyn Peckledon,0,0,0,0.0501672240802675,1
1842,Trystane Martell,0,1,6,0.150501672240802,1
1843,Rolland Storm,0,1,0,0.0702341137123745,1
1844,Willam Dustin,1,1,0,0.0635451505016722,0
1845,Torrhen Karstark,0,0,1,0.0769230769230769,0
1846,Three Toes,0,0,0,0.0133779264214046,1
1847,Ygritte,0,0,0,0.244147157190635,0
1848,Tyland Lannister,0,1,0,0.354515050167224,0
1849,Thoren Smallwood,0,1,0,0.0869565217391304,0
1850,Rolph Spicer,0,1,0,0.060200668896321,1
1851,Selyse Florent,1,1,0,0.397993311036789,1
1852,Tyrion Tanner,0,0,0,0.0501672240802675,1
1853,Sandor Clegane,0,0,1,0.695652173913043,0
1854,Ulf son of Umar,0,0,0,0.0234113712374581,0
1855,Urswyck,0,0,0,0.0301003344481605,1
1856,Clydas,0,0,0,0.0635451505016722,1
1857,Damion Lannister,1,1,0,0.0836120401337792,1
1858,Kraznys mo Nakloz,0,0,0,0.0769230769230769,0
1859,Dacey Mormont,0,0,0,0.0869565217391304,0
1860,Jojen Reed,0,0,0,0.29096989966555104,1
1861,Lyonel Baratheon,0,1,0,0.0568561872909698,0
1862,Khorane Sathmantes,0,0,0,0.0100334448160535,1
1863,Vardis Egen,0,1,0,0.0903010033444816,0
1864,Tya Lannister,1,0,0,0.0167224080267558,1
1865,Vyman,0,1,0,0.040133779264214,1
1866,Orton Merryweather,1,1,0,0.37458193979933097,1
1867,Jeor Mormont,0,1,0,0.618729096989966,0
1868,Rhaego,0,0,6,0.167224080267558,0
1869,Samwell Stone,0,1,0,0.0133779264214046,1
1870,Mors Umber,0,1,0,0.147157190635451,1
1871,Rhaegar Frey,1,0,0,0.13377926421404598,0
1872,Parmen Crane,0,1,0,0.040133779264214,1
1873,Qyburn,0,1,0,0.5351170568561869,1
1874,Weese,0,0,0,0.040133779264214,0
1875,Qarl the Maid,0,0,0,0.0668896321070234,1
1876,Rickon Stark,0,1,8,0.551839464882943,1
1877,Roslin Frey,1,0,6,0.21739130434782603,1
1878,Robar Royce,0,1,1,0.0969899665551839,0
1879,Robett Glover,1,0,0,0.167224080267558,1
1880,Rhae Targaryen,0,1,0,0.0802675585284281,0
1881,Ryman Frey,0,1,0,0.21739130434782603,0
1882,Quaithe,0,0,0,0.127090301003344,1
1883,Rolly Duckfield,0,1,0,0.0869565217391304,1
1884,Togg Joth,0,0,0,0.0167224080267558,1
1885,Taena of Myr,1,0,0,0.11371237458193902,1
1886,Pyg,0,0,0,0.0468227424749163,0
1887,Stonesnake,0,0,0,0.0568561872909698,1
1888,Tycho Nestoris,0,0,0,0.0869565217391304,1
1889,Tanselle,0,0,0,0.020066889632107,1
1890,Rhaelle Targaryen,1,1,0,0.13712374581939699,1
1891,Tom of Sevenstreams,0,0,0,0.15384615384615302,1
1892,Shyra Errol,0,1,0,0.0133779264214046,1
1893,Steelskin,0,0,0,0.0167224080267558,1
1894,Val,0,0,0,0.140468227424749,1
1895,Satin,0,0,0,0.103678929765886,1
1896,Xaro Xhoan Daxos,0,0,0,0.244147157190635,1
1897,Maelor Targaryen,0,1,0,0.18060200668896303,0
1898,Arianne Martell,0,1,0,0.57190635451505,1
1899,Damon Dance-for-Me,0,0,0,0.0334448160535117,1
1900,Alysanne Targaryen,0,0,0,0.277591973244147,0
1901,Baela Targaryen,1,1,0,0.127090301003344,0
1902,Brandon Stark,0,0,0,0.34782608695652095,0
1903,Dunstan Drumm,0,1,0,0.0769230769230769,1
1904,Daemon Sand,0,1,0,0.0735785953177257,1
1905,Jafer Flowers,0,0,0,0.0434782608695652,0
1906,Lysono Maar,0,0,0,0.020066889632107,1
1907,Mycah,0,0,0,0.103678929765886,0
1908,Joyeuse Erenford,1,1,0,0.0434782608695652,1
1909,Rossart,0,1,0,0.367892976588628,0
1910,Tyene Sand,0,0,1,0.13712374581939699,1
1911,Waymar Royce,0,1,1,0.123745819397993,0
1912,Stiv,0,0,0,0.0334448160535117,0
1913,Daemon II Blackfyre,0,1,5,0.227424749163879,0
1914,Chataya,0,0,0,0.0735785953177257,1
1915,Hugh Hammer,0,1,0,0.0769230769230769,0
1916,Tygett Lannister,1,1,0,0.11036789297658801,1
1917,Sarella Sand,0,0,1,0.103678929765886,1
1918,Rhaegar Targaryen,1,1,11,0.799331103678929,0
1919,Drogo,1,0,5,0.558528428093645,0
1920,Dunsen,0,0,0,0.040133779264214,1
1921,Barra,0,0,1,0.107023411371237,0
1922,Bethany Bolton,1,1,0,0.0434782608695652,1
1923,Desmond Grell,0,1,0,0.0769230769230769,1
1924,Devan Seaworth,0,0,0,0.0936454849498327,1
1925,Gendry,0,1,2,0.438127090301003,1
1926,Gran Goodbrother,0,0,0,0.0267558528428093,1
1927,Loras Tyrell,0,1,2,0.6655518394648821,1
1928,Ricasso,0,1,0,0.0702341137123745,1
1929,Stalwart Shield,0,0,0,0.0434782608695652,0
1930,Yohn Royce,0,1,2,0.170568561872909,1
1931,Yandry,1,0,0,0.0501672240802675,1
1932,Tarle,0,0,0,0.0267558528428093,1
1933,Temmo,0,0,0,0.020066889632107,1
1934,Rohanne Webber,1,1,0,0.170568561872909,0
1935,Gormond Goodbrother,0,0,0,0.040133779264214,1
1936,Walder Rivers,1,1,0,0.0802675585284281,1
1937,Symon Silver Tongue,0,0,0,0.0468227424749163,0
1938,Moqorro,0,1,0,0.123745819397993,1
1939,Meg,0,0,0,0.0100334448160535,1
1940,Laena Velaryon,1,0,0,0.140468227424749,0
1941,Luwin,0,0,0,0.351170568561872,0
1942,Reek,0,0,0,0.0969899665551839,0
1943,Symeon Star-Eyes,0,0,0,0.0301003344481605,1
1944,Coldhands,0,0,0,0.130434782608695,1
1945,Tytos Lannister,1,1,4,0.21070234113712302,0
